OrderID,OrderDate,CustomerID,City,Region,Category,MarbleType,Finish,Thickness_mm,Quantity_sqft,UnitPrice_PKR,Discount_pct,TotalAmount_PKR,PaymentMethod,SalesRep,Warehouse,OrderStatus,DeliveryDays
ORD102303,2025-02-01,CUST1602,Peshawar,KPK,Marble,Emperador Brown,Polished,22,20.0,168.31,0.0,3366.2,Credit (30 days),Hamza Sheikh,Depot - Multan,Delivered,1.0
ORD103155,2024-11-15,CUST1860,Peshawar,KPK,Onyx,Teri White,Polished,30,94.1,482.58,0.0,45410.78,Bank Transfer,Zain Abbas,Depot - Multan,Pending,7.0
ORD102181,2024-04-03,CUST3307,Mianwali,Punjab,Tile,Chaghi Golden,Leather,30,132.9,85.37,0.0,11345.67,Cheque,Tariq Mehmood,Depot - Karachi,Delivered,10.0
ORD100376,2025-05-17,CUST2682,Faisalabad,Punjab,Tile,Buff Marble,Honed,18,220.6,96.56,0.0,21301.14,Bank Transfer,Ahmed Raza,Depot - Lahore,Delivered,7.0
ORD104523,2024-06-21,CUST1987,Faisalabad,Punjab,Marble,Buff Marble,Polished,22,228.6,150.38,0.0,34376.87,Cash,Saad Iqbal,Depot - Lahore,In Transit,6.0
ORD103275,2024-03-23,CUST1919,Islamabad,Federal,Granite,Indus Green,Polished,30,51.5,338.8,0.0,17448.2,Bank Transfer,Fahad Malik,Main Yard - Chiniot,Delivered,8.0
ORD103611,2024-04-27,CUST1144,Quetta,Balochistan,Marble,Indus Green,Polished,20,564.5,231.76,0.0,130828.52,Cheque,Bilal Khan,Main Yard - Chiniot,In Transit,5.0
ORD103751,2025-12-13,CUST2033,Islamabad,Federal,Onyx,Multi Red,Honed,16,135.4,348.92,5.0,44881.58,Credit (30 days),Hamza Sheikh,Depot - Lahore,Delivered,6.0
ORD101305,2024-07-16,CUST1310,Multan,Punjab,Granite,Sunny Grey,Bush Hammered,20,128.2,254.83,0.0,32669.21,Cash,Zain Abbas,Depot - Multan,Cancelled,7.0
ORD102980,2025-04-30,CUST2068,Lahore,Punjab,Marble,Rangeela Marble,Polished,16,20.0,201.32,0.0,4026.4,Cheque,Ahmed Raza,Depot - Lahore,Delivered,10.0
ORD102626,2025-09-17,CUST1645,Quetta,Balochistan,Marble,Ziarat White,Honed,16,202.5,194.13,10.0,35380.19,Cheque,Fahad Malik,Depot - Karachi,Pending,5.0
ORD103974,2024-04-24,CUST2005,Islamabad,Federal,Marble,Sunny Grey,Flamed,16,106.0,217.81,0.0,23087.86,Credit (30 days),Bilal Khan,Main Yard - Chiniot,Cancelled,6.0
ORD100838,2025-10-09,CUST2289,Gujranwala,Punjab,Marble,Teri White,Polished,30,316.4,239.49,0.0,75774.64,Bank Transfer,Tariq Mehmood,Depot - Multan,In Transit,7.0
ORD100747,2025-05-06,CUST3196,Multan,Punjab,Granite,Multi Red,Polished,30,96.3,283.03,5.0,25893.0,Cash,Usman Tariq,Depot - Lahore,Pending,8.0
ORD101639,2025-10-07,CUST3177,Chiniot,Punjab,Tile,Emperador Brown,Polished,20,56.4,100.93,0.0,5692.45,Cash,Saad Iqbal,Main Yard - Chiniot,In Transit,10.0
ORD102362,2025-03-31,CUST3230,Peshawar,KPK,Marble,Emperador Brown,Polished,16,302.0,183.01,0.0,55269.02,Credit (30 days),Usman Tariq,Depot - Karachi,Pending,8.0
ORD102677,2025-03-01,CUST1828,Gujranwala,Punjab,Tile,Ziarat White,Polished,22,53.2,96.81,0.0,5150.29,Cash,Usman Tariq,Depot - Multan,Delivered,7.0
ORD102180,2024-04-12,CUST1735,Lahore,Punjab,Marble,Indus Green,Leather,22,86.7,179.36,0.0,15550.51,Bank Transfer,Usman Tariq,Depot - Lahore,Cancelled,6.0
ORD104120,2025-10-20,CUST3463,Mianwali,Punjab,Marble,Black Galaxy,Flamed,30,86.5,219.58,0.0,18993.67,Credit (30 days),Zain Abbas,Depot - Multan,Delivered,7.0
ORD103125,2025-09-30,CUST2245,Gujranwala,Punjab,Marble,Black Galaxy,Honed,16,204.3,193.45,0.0,39521.84,Cash,Bilal Khan,Depot - Multan,Delivered,5.0
ORD101559,2024-12-05,CUST2028,Quetta,Balochistan,Marble,Chaghi Golden,Polished,18,45.3,132.87,0.0,6019.01,Cash,Hamza Sheikh,Main Yard - Chiniot,Delivered,7.0
ORD103331,2024-06-19,CUST2493,Islamabad,Federal,Marble,Emperador Brown,Polished,20,92.1,168.04,0.0,15476.48,Cheque,Hamza Sheikh,Depot - Lahore,Delivered,8.0
ORD102176,2025-05-10,CUST1774,Chiniot,Punjab,Marble,Rangeela Marble,Polished,22,117.0,204.66,0.0,23945.22,Bank Transfer,Zain Abbas,Depot - Multan,Pending,8.0
ORD104647,2025-11-03,CUST3290,Sialkot,Punjab,Marble,Black Galaxy,Leather,20,234.2,148.36,5.0,33008.62,Credit (30 days),Zain Abbas,Main Yard - Chiniot,Pending,8.0
ORD102630,2025-06-09,CUST1053,Faisalabad,Punjab,Onyx,Black Galaxy,Leather,20,29.9,465.3,0.0,13912.47,Credit (30 days),Fahad Malik,Depot - Karachi,Delivered,7.0
ORD104894,2025-01-10,CUST2226,Multan,Punjab,Marble,Ziarat White,Polished,22,20.0,176.64,0.0,3532.8,Bank Transfer,Bilal Khan,Depot - Karachi,Pending,12.0
ORD104935,2024-03-27,CUST3410,Multan,Punjab,Marble,Sunny Grey,Polished,20,252.0,187.14,0.0,47159.28,Bank Transfer,Zain Abbas,Depot - Multan,Cancelled,4.0
ORD104640,2024-02-20,CUST2495,Quetta,Balochistan,Marble,Indus Green,Bush Hammered,30,253.0,245.13,0.0,62017.89,Cash,Saad Iqbal,Depot - Lahore,Delivered,10.0
ORD102469,2025-09-02,CUST1321,Lahore,Punjab,Granite,Buff Marble,Polished,20,58.9,280.88,0.0,16543.83,Bank Transfer,Fahad Malik,Main Yard - Chiniot,Delivered,5.0
ORD104126,2025-07-15,CUST1923,Chiniot,Punjab,Granite,Emperador Brown,Honed,22,72.2,265.33,0.0,19156.83,Credit (30 days),Bilal Khan,Depot - Lahore,Delivered,7.0
ORD101165,2024-10-24,CUST1256,Mianwali,Punjab,Marble,Botticino Beige,Polished,20,144.5,169.55,15.0,20824.98,Bank Transfer,Ahmed Raza,Depot - Multan,Delivered,7.0
ORD104359,2025-12-10,CUST3398,Rawalpindi,Punjab,Tile,Black Galaxy,Polished,30,85.6,112.26,0.0,9609.46,Credit (30 days),Zain Abbas,Depot - Lahore,Cancelled,9.0
ORD104488,2025-05-21,CUST3058,Chiniot,Punjab,Marble,Teri White,Polished,18,75.3,209.24,0.0,15755.77,Credit (30 days),Zain Abbas,Depot - Karachi,Cancelled,7.0
ORD103633,2025-12-13,CUST2823,Gujranwala,Punjab,Marble,Chiniot Black,Polished,30,44.9,214.92,0.0,9649.91,Bank Transfer,Ahmed Raza,Depot - Lahore,Delivered,8.0
ORD104079,2025-06-06,CUST2726,Multan,Punjab,Marble,Chaghi Golden,Polished,30,137.0,269.4,0.0,36907.8,Bank Transfer,Bilal Khan,Depot - Karachi,Delivered,5.0
ORD100530,2025-02-22,CUST2536,Rawalpindi,Punjab,Marble,Rangeela Marble,Polished,22,100.5,190.06,0.0,19101.03,Bank Transfer,Tariq Mehmood,Depot - Multan,In Transit,11.0
ORD100595,2025-10-10,CUST3251,Faisalabad,Punjab,Marble,Chaghi Golden,Polished,22,332.8,224.7,0.0,74780.16,Cash,Hamza Sheikh,Main Yard - Chiniot,Delivered,6.0
ORD102632,2025-01-04,CUST2873,Mianwali,Punjab,Marble,Sunny Grey,Honed,18,20.0,185.4,0.0,3708.0,Bank Transfer,Bilal Khan,Depot - Karachi,Delivered,9.0
ORD102586,2025-07-22,CUST1131,Quetta,Balochistan,Marble,Chiniot Black,Bush Hammered,18,89.9,169.2,10.0,13689.97,Credit (30 days),Tariq Mehmood,Depot - Karachi,In Transit,2.0
ORD102819,2024-02-28,CUST2193,Multan,Punjab,Marble,Ziarat White,Polished,20,310.7,227.69,10.0,63668.95,Cheque,Hamza Sheikh,Main Yard - Chiniot,Delivered,10.0
ORD102387,2024-06-07,CUST2269,Peshawar,KPK,Marble,Indus Green,Polished,18,63.1,171.94,5.0,10306.94,Credit (30 days),Zain Abbas,Main Yard - Chiniot,Delivered,9.0
ORD100191,2025-02-01,CUST1102,Mianwali,Punjab,Marble,Botticino Beige,Honed,22,63.2,153.51,0.0,9701.83,Bank Transfer,Fahad Malik,Depot - Multan,Delivered,5.0
ORD101114,2025-12-13,CUST3187,Sialkot,Punjab,Marble,Chaghi Golden,Polished,20,20.0,176.67,0.0,3533.4,Bank Transfer,Fahad Malik,Depot - Lahore,Pending,6.0
ORD103083,2024-11-28,CUST2409,Peshawar,KPK,Marble,Teri White,Honed,16,257.5,135.28,0.0,34834.6,Bank Transfer,Tariq Mehmood,Main Yard - Chiniot,In Transit,5.0
ORD102557,2025-03-12,CUST3046,Chiniot,Punjab,Granite,Ziarat White,Polished,20,32.3,256.69,5.0,7876.53,Credit (30 days),Hamza Sheikh,Depot - Karachi,Cancelled,6.0
ORD104899,2024-10-24,CUST2287,Quetta,Balochistan,Granite,Sunny Grey,Polished,16,106.0,304.65,0.0,32292.9,Bank Transfer,Bilal Khan,Depot - Multan,Pending,9.0
ORD100729,2024-09-30,CUST3146,Multan,Punjab,Marble,Teri White,Honed,22,38.1,197.05,0.0,7507.6,Credit (30 days),Hamza Sheikh,Depot - Multan,Pending,6.0
ORD103388,2024-09-24,CUST1613,Rawalpindi,Punjab,Tile,Chiniot Black,Polished,20,51.0,90.71,0.0,4626.21,Bank Transfer,Usman Tariq,Depot - Karachi,Delivered,9.0
ORD101704,2025-03-17,CUST2875,Karachi,Sindh,Onyx,Botticino Beige,Polished,18,273.7,341.3,0.0,93413.81,Bank Transfer,Zain Abbas,Depot - Lahore,Delivered,7.0
ORD103440,2025-05-28,CUST3044,Rawalpindi,Punjab,Onyx,Rangeela Marble,Polished,20,56.1,491.94,10.0,24838.05,Cash,Zain Abbas,Depot - Lahore,Delivered,6.0
ORD102816,2025-05-19,CUST1784,Peshawar,KPK,Marble,Buff Marble,Honed,16,162.8,166.18,0.0,27054.1,Bank Transfer,Hamza Sheikh,Main Yard - Chiniot,Delivered,10.0
ORD100927,2025-12-19,CUST2393,Mianwali,Punjab,Marble,Rangeela Marble,Polished,16,45.3,193.98,0.0,8787.29,Bank Transfer,Bilal Khan,Depot - Karachi,In Transit,9.0
ORD103840,2024-05-14,CUST1469,Sialkot,Punjab,Granite,Chaghi Golden,Polished,30,55.8,317.17,0.0,17698.09,Cash,Usman Tariq,Depot - Karachi,Delivered,6.0
ORD102857,2024-07-19,CUST2909,Lahore,Punjab,Marble,Ziarat White,Polished,20,116.8,159.54,0.0,18634.27,Credit (30 days),Tariq Mehmood,Main Yard - Chiniot,Cancelled,3.0
ORD102646,2024-09-12,CUST2771,Sialkot,Punjab,Marble,Multi Red,Polished,18,47.9,130.39,0.0,6245.68,Cash,Ahmed Raza,Depot - Lahore,Cancelled,8.0
ORD103634,2024-06-10,CUST1123,Faisalabad,Punjab,Granite,Sunny Grey,Honed,22,100.4,290.72,0.0,29188.29,Cash,Tariq Mehmood,Depot - Karachi,Pending,6.0
ORD101241,2024-04-03,CUST1503,Karachi,Sindh,Tile,Botticino Beige,Honed,16,72.9,76.57,0.0,5581.95,Bank Transfer,Ahmed Raza,Main Yard - Chiniot,Delivered,1.0
ORD103975,2025-02-14,CUST1743,Gujranwala,Punjab,Marble,Botticino Beige,Polished,30,244.3,174.23,0.0,42564.39,Cheque,Tariq Mehmood,Depot - Multan,Delivered,6.0
ORD101265,2025-10-25,CUST1427,Mianwali,Punjab,Marble,Black Galaxy,Flamed,18,130.0,167.21,5.0,20650.43,Cash,Hamza Sheikh,Depot - Multan,Delivered,8.0
ORD102717,2024-12-23,CUST3176,Lahore,Punjab,Granite,Botticino Beige,Flamed,18,126.8,288.85,0.0,36626.18,Cash,Zain Abbas,Depot - Lahore,Pending,7.0
ORD101454,2024-05-23,CUST1146,Quetta,Balochistan,Tile,Black Galaxy,Polished,20,211.2,90.21,0.0,19052.35,Credit (30 days),Saad Iqbal,Depot - Karachi,Pending,12.0
ORD103177,2025-10-10,CUST2267,Peshawar,KPK,Granite,Emperador Brown,Polished,18,373.6,294.4,0.0,109987.84,Cash,Bilal Khan,Depot - Lahore,In Transit,6.0
ORD104790,2024-12-15,CUST2574,Rawalpindi,Punjab,Marble,Botticino Beige,Polished,30,229.3,199.93,0.0,45843.95,Credit (30 days),Usman Tariq,Depot - Multan,Pending,7.0
ORD101842,2024-09-12,CUST3075,Chiniot,Punjab,Marble,Ziarat White,Flamed,30,24.0,226.87,5.0,5172.64,Bank Transfer,Zain Abbas,Depot - Karachi,Pending,5.0
ORD103330,2025-09-21,CUST1839,Multan,Punjab,Marble,Ziarat White,Flamed,20,90.0,166.65,0.0,14998.5,Bank Transfer,Saad Iqbal,Depot - Karachi,Delivered,7.0
ORD103825,2024-11-29,CUST1437,Sialkot,Punjab,Tile,Sunny Grey,Honed,22,219.6,108.88,5.0,22714.55,Cash,Bilal Khan,Depot - Karachi,Cancelled,4.0
ORD103767,2024-11-07,CUST2191,Lahore,Punjab,Marble,Emperador Brown,Leather,18,33.6,136.0,0.0,4569.6,Credit (30 days),Saad Iqbal,Main Yard - Chiniot,Delivered,8.0
ORD101945,2024-09-19,CUST2916,Sialkot,Punjab,Marble,Indus Green,Honed,20,93.7,178.69,0.0,16743.25,Cash,Tariq Mehmood,Main Yard - Chiniot,Cancelled,7.0
ORD100815,2025-12-19,CUST3405,Karachi,Sindh,Onyx,Botticino Beige,Polished,16,67.0,512.85,0.0,34360.95,Cheque,Ahmed Raza,Depot - Lahore,Cancelled,7.0
ORD103313,2025-05-08,CUST2348,Peshawar,KPK,Marble,Chaghi Golden,Flamed,16,476.3,177.14,5.0,80153.19,Bank Transfer,Ahmed Raza,Depot - Lahore,Pending,7.0
ORD102111,2024-11-16,CUST2207,Islamabad,Federal,Marble,Ziarat White,Polished,16,170.6,206.33,5.0,33439.9,Cash,Tariq Mehmood,Depot - Lahore,Delivered,8.0
ORD100843,2024-04-05,CUST2224,Quetta,Balochistan,Marble,Teri White,Polished,30,58.8,223.15,0.0,13121.22,Credit (30 days),Bilal Khan,Depot - Lahore,Delivered,5.0
ORD104581,2025-06-03,CUST3296,Karachi,Sindh,Marble,Emperador Brown,Polished,30,64.5,169.91,0.0,10959.2,Credit (30 days),Hamza Sheikh,Main Yard - Chiniot,Delivered,6.0
ORD104316,2025-12-01,CUST2168,Multan,Punjab,Marble,Chiniot Black,Flamed,18,20.0,162.48,0.0,3249.6,Cash,Zain Abbas,Depot - Multan,In Transit,12.0
ORD100985,2024-11-06,CUST2535,Quetta,Balochistan,Marble,Ziarat White,Honed,16,41.4,128.89,0.0,5336.05,Cheque,Tariq Mehmood,Depot - Multan,Delivered,7.0
ORD104067,2025-09-20,CUST1262,Chiniot,Punjab,Tile,Sunny Grey,Polished,16,118.5,67.06,0.0,7946.61,Cash,Fahad Malik,Depot - Lahore,Delivered,8.0
ORD102015,2024-01-23,CUST1579,Multan,Punjab,Marble,Botticino Beige,Honed,20,28.3,177.93,0.0,5035.42,Bank Transfer,Hamza Sheikh,Depot - Lahore,Delivered,11.0
ORD104947,2024-04-12,CUST3439,Mianwali,Punjab,Onyx,Indus Green,Leather,30,210.2,529.41,0.0,111281.98,Cheque,Ahmed Raza,Main Yard - Chiniot,In Transit,6.0
ORD102577,2025-03-21,CUST2544,Chiniot,Punjab,Granite,Multi Red,Honed,20,267.5,269.0,5.0,68359.62,Cash,Fahad Malik,Depot - Karachi,In Transit,7.0
ORD104575,2025-02-28,CUST2507,Peshawar,KPK,Marble,Black Galaxy,Flamed,22,114.5,204.27,0.0,23388.92,Cheque,Tariq Mehmood,Depot - Multan,Delivered,5.0
ORD100803,2024-04-28,CUST1743,Rawalpindi,Punjab,Marble,Emperador Brown,Polished,18,90.5,142.56,15.0,10966.43,Credit (30 days),Ahmed Raza,Depot - Multan,Pending,6.0
ORD101517,2025-11-07,CUST3476,Rawalpindi,Punjab,Marble,Multi Red,Polished,22,101.4,207.96,5.0,20032.79,Bank Transfer,Hamza Sheikh,Depot - Multan,In Transit,9.0
ORD102250,2024-07-17,CUST1421,Gujranwala,Punjab,Tile,Multi Red,Flamed,16,222.2,92.07,0.0,20457.95,Cheque,Saad Iqbal,Depot - Multan,Delivered,5.0
ORD103486,2025-05-03,CUST2142,Peshawar,KPK,Marble,Rangeela Marble,Leather,16,205.2,133.99,0.0,27494.75,Cash,Hamza Sheikh,Depot - Lahore,In Transit,8.0
ORD100723,2025-07-12,CUST2060,Islamabad,Federal,Tile,Black Galaxy,Flamed,20,41.2,92.64,0.0,3816.77,Credit (30 days),Hamza Sheikh,Depot - Lahore,Cancelled,5.0
ORD101383,2025-05-30,CUST2974,Sialkot,Punjab,Marble,Rangeela Marble,Polished,30,37.5,231.15,0.0,8668.12,Cash,Fahad Malik,Depot - Multan,Delivered,8.0
ORD102453,2024-05-19,CUST1435,Quetta,Balochistan,Marble,Emperador Brown,Polished,20,129.1,228.08,0.0,29445.13,Cheque,Saad Iqbal,Depot - Karachi,Delivered,6.0
ORD101405,2025-10-01,CUST2140,Multan,Punjab,Tile,Multi Red,Polished,16,195.1,90.72,0.0,17699.47,Cheque,Bilal Khan,Depot - Multan,Delivered,5.0
ORD102009,2024-07-11,CUST3410,Faisalabad,Punjab,Marble,Indus Green,Leather,18,20.0,182.43,10.0,3283.74,Cash,Hamza Sheikh,Depot - Multan,Delivered,5.0
ORD102233,2024-11-10,CUST2333,Mianwali,Punjab,Marble,Black Galaxy,Polished,30,262.6,204.0,0.0,53570.4,Bank Transfer,Saad Iqbal,Main Yard - Chiniot,Pending,9.0
ORD103981,2025-09-14,CUST2830,Mianwali,Punjab,Marble,Rangeela Marble,Polished,16,92.0,120.45,0.0,11081.4,Cash,Zain Abbas,Main Yard - Chiniot,Pending,10.0
ORD103357,2025-01-14,CUST2973,Karachi,Sindh,Marble,Chaghi Golden,Polished,30,185.8,189.19,0.0,35151.5,Bank Transfer,Hamza Sheikh,Main Yard - Chiniot,Delivered,3.0
ORD101333,2024-03-27,CUST1968,Lahore,Punjab,Marble,Chiniot Black,Polished,22,74.7,184.83,0.0,13806.8,Cash,Usman Tariq,Main Yard - Chiniot,Delivered,15.0
ORD104699,2024-03-27,CUST3203,Lahore,Punjab,Marble,Chaghi Golden,Honed,30,571.9,160.12,10.0,82415.37,Credit (30 days),Usman Tariq,Depot - Multan,Delivered,9.0
ORD100443,2024-04-12,CUST3135,Multan,Punjab,Marble,Emperador Brown,Flamed,16,39.0,141.5,0.0,5518.5,Cash,Bilal Khan,Depot - Multan,Cancelled,7.0
ORD104711,2025-04-01,CUST2602,Chiniot,Punjab,Marble,Botticino Beige,Polished,18,79.6,168.3,0.0,13396.68,Bank Transfer,Bilal Khan,Depot - Karachi,In Transit,7.0
ORD100749,2025-06-23,CUST2888,Chiniot,Punjab,Marble,Ziarat White,Flamed,20,40.7,244.32,0.0,9943.82,Bank Transfer,Usman Tariq,Depot - Multan,In Transit,9.0
ORD103271,2025-10-28,CUST2783,Karachi,Sindh,Granite,Sunny Grey,Polished,22,37.6,256.41,0.0,9641.02,Cash,Hamza Sheikh,Main Yard - Chiniot,In Transit,9.0
ORD103987,2024-07-28,CUST3469,Sialkot,Punjab,Marble,Chaghi Golden,Polished,22,26.9,235.17,0.0,6326.07,Bank Transfer,Hamza Sheikh,Depot - Lahore,Pending,6.0
ORD100072,2024-06-26,CUST1302,Faisalabad,Punjab,Marble,Black Galaxy,Polished,18,170.9,192.11,0.0,32831.6,Bank Transfer,Tariq Mehmood,Main Yard - Chiniot,Cancelled,6.0
ORD100657,2025-04-26,CUST2036,Lahore,Punjab,Tile,Multi Red,Polished,20,43.8,92.69,0.0,4059.82,Credit (30 days),Tariq Mehmood,Depot - Lahore,Pending,9.0
ORD102657,2025-08-24,CUST3069,Gujranwala,Punjab,Tile,Indus Green,Polished,18,31.8,97.13,0.0,3088.73,Bank Transfer,Fahad Malik,Main Yard - Chiniot,In Transit,6.0
ORD101838,2025-11-09,CUST2586,Sialkot,Punjab,Tile,Chaghi Golden,Polished,22,70.9,88.23,0.0,6255.51,Bank Transfer,Hamza Sheikh,Depot - Lahore,Delivered,5.0
ORD103524,2024-02-02,CUST2768,Quetta,Balochistan,Marble,Sunny Grey,Polished,18,42.0,190.2,5.0,7588.98,Bank Transfer,Bilal Khan,Main Yard - Chiniot,Cancelled,4.0
ORD103952,2024-07-17,CUST3210,Mianwali,Punjab,Granite,Teri White,Leather,18,20.0,254.11,5.0,4828.09,Cash,Fahad Malik,Depot - Karachi,Pending,5.0
ORD104428,2024-12-28,CUST2612,Quetta,Balochistan,Marble,Indus Green,Polished,20,68.2,193.24,0.0,13178.97,Cash,Hamza Sheikh,Depot - Multan,Pending,5.0
ORD104851,2025-10-29,CUST1558,Mianwali,Punjab,Granite,Sunny Grey,Polished,30,135.8,213.68,5.0,27566.86,Cash,Hamza Sheikh,Depot - Multan,In Transit,12.0
ORD101613,2024-11-11,CUST2885,Faisalabad,Punjab,Tile,Buff Marble,Honed,16,39.3,115.76,0.0,4549.37,Cheque,Saad Iqbal,Main Yard - Chiniot,Delivered,14.0
ORD103531,2025-12-12,CUST3225,Mianwali,Punjab,Marble,Multi Red,Flamed,20,59.0,164.02,0.0,9677.18,Bank Transfer,Zain Abbas,Depot - Lahore,Delivered,10.0
ORD100067,2024-07-25,CUST3382,Multan,Punjab,Marble,Chaghi Golden,Polished,18,46.9,190.13,0.0,8917.1,Cash,Usman Tariq,Depot - Multan,Delivered,5.0
ORD101951,2025-10-09,CUST2865,Multan,Punjab,Marble,Black Galaxy,Bush Hammered,16,210.6,141.8,0.0,29863.08,Bank Transfer,Saad Iqbal,Main Yard - Chiniot,Delivered,10.0
ORD103167,2024-03-13,CUST2720,Multan,Punjab,Granite,Teri White,Polished,18,128.8,279.48,5.0,34197.17,Cheque,Hamza Sheikh,Depot - Multan,Delivered,9.0
ORD104333,2024-02-18,CUST2586,Quetta,Balochistan,Marble,Teri White,Polished,16,80.4,143.76,0.0,11558.3,Cash,Saad Iqbal,Main Yard - Chiniot,Cancelled,11.0
ORD100291,2025-07-20,CUST1277,Rawalpindi,Punjab,Marble,Sunny Grey,Polished,30,20.0,167.27,5.0,3178.13,Cash,Usman Tariq,Depot - Lahore,Delivered,4.0
ORD102588,2025-11-09,CUST1470,Faisalabad,Punjab,Onyx,Teri White,Flamed,30,20.2,509.26,10.0,9258.35,Cash,Usman Tariq,Main Yard - Chiniot,Pending,9.0
ORD104195,2025-08-13,CUST1344,Quetta,Balochistan,Marble,Botticino Beige,Polished,16,48.0,201.53,10.0,8706.1,Bank Transfer,Bilal Khan,Depot - Lahore,Delivered,12.0
ORD103264,2025-11-13,CUST1585,Islamabad,Federal,Marble,Multi Red,Leather,16,69.3,155.39,10.0,9691.67,Credit (30 days),Fahad Malik,Main Yard - Chiniot,Cancelled,8.0
ORD102332,2025-03-08,CUST1233,Mianwali,Punjab,Tile,Teri White,Flamed,16,125.5,100.97,5.0,12038.15,Bank Transfer,Hamza Sheikh,Depot - Multan,Delivered,8.0
ORD104745,2025-07-27,CUST2279,Lahore,Punjab,Granite,Indus Green,Polished,22,27.3,225.34,0.0,6151.78,Cash,Ahmed Raza,Depot - Multan,Pending,6.0
ORD102209,2025-01-06,CUST1932,Mianwali,Punjab,Marble,Buff Marble,Polished,30,81.0,164.4,5.0,12650.58,Credit (30 days),Bilal Khan,Main Yard - Chiniot,Pending,4.0
ORD101441,2024-06-21,CUST3035,Chiniot,Punjab,Onyx,Rangeela Marble,Flamed,20,121.3,403.73,5.0,46523.83,Cash,Tariq Mehmood,Depot - Lahore,Delivered,5.0
ORD103621,2025-07-30,CUST3398,Gujranwala,Punjab,Granite,Multi Red,Polished,16,55.4,279.92,0.0,15507.57,Credit (30 days),Bilal Khan,Depot - Lahore,Delivered,6.0
ORD101636,2024-03-14,CUST3471,Karachi,Sindh,Tile,Multi Red,Polished,20,89.1,66.43,0.0,5918.91,Bank Transfer,Usman Tariq,Main Yard - Chiniot,Delivered,4.0
ORD101418,2024-05-30,CUST2587,Faisalabad,Punjab,Marble,Emperador Brown,Polished,20,126.6,148.63,10.0,16934.9,Cash,Ahmed Raza,Depot - Lahore,Delivered,11.0
ORD103024,2024-07-09,CUST2591,Mianwali,Punjab,Marble,Emperador Brown,Polished,22,63.5,200.79,0.0,12750.16,Cheque,Fahad Malik,Depot - Karachi,Delivered,7.0
ORD103775,2024-01-30,CUST2240,Faisalabad,Punjab,Onyx,Ziarat White,Polished,18,98.9,538.06,0.0,53214.13,Cash,Usman Tariq,Depot - Karachi,In Transit,10.0
ORD103719,2025-02-17,CUST1106,Islamabad,Federal,Marble,Black Galaxy,Polished,20,172.0,152.33,0.0,26200.76,Cash,Fahad Malik,Depot - Karachi,Delivered,11.0
ORD102219,2025-11-14,CUST1331,Multan,Punjab,Tile,Buff Marble,Polished,20,67.5,115.23,0.0,7778.02,Cash,Usman Tariq,Depot - Multan,Delivered,9.0
ORD104406,2024-04-23,CUST1807,Chiniot,Punjab,Marble,Emperador Brown,Flamed,30,216.0,201.51,0.0,43526.16,Cheque,Saad Iqbal,Depot - Multan,Delivered,8.0
ORD100756,2025-05-20,CUST1117,Mianwali,Punjab,Tile,Chiniot Black,Honed,16,50.1,114.02,0.0,5712.4,Cash,Bilal Khan,Depot - Karachi,Delivered,8.0
ORD100956,2025-04-10,CUST2595,Lahore,Punjab,Granite,Multi Red,Polished,16,111.3,263.52,0.0,29329.78,Cash,Saad Iqbal,Depot - Multan,Delivered,7.0
ORD104870,2024-07-04,CUST1913,Faisalabad,Punjab,Marble,Emperador Brown,Honed,22,20.0,206.95,0.0,4139.0,Bank Transfer,Zain Abbas,Depot - Karachi,In Transit,5.0
ORD103885,2024-08-15,CUST3464,Faisalabad,Punjab,Onyx,Emperador Brown,Bush Hammered,18,123.0,378.14,0.0,46511.22,Cash,Bilal Khan,Depot - Lahore,Delivered,9.0
ORD102994,2024-10-02,CUST1220,Peshawar,KPK,Marble,Indus Green,Polished,20,292.6,182.88,0.0,53510.69,Cash,Ahmed Raza,Depot - Karachi,Pending,9.0
ORD103875,2025-11-04,CUST1529,Multan,Punjab,Tile,Emperador Brown,Polished,16,20.0,77.62,0.0,1552.4,Bank Transfer,Saad Iqbal,Depot - Multan,Delivered,11.0
ORD100459,2024-05-03,CUST3240,Islamabad,Federal,Marble,Multi Red,Polished,16,160.0,169.6,0.0,27136.0,Credit (30 days),Zain Abbas,Depot - Lahore,Pending,7.0
ORD100415,2024-11-25,CUST2836,Lahore,Punjab,Marble,Ziarat White,Polished,18,96.3,135.0,5.0,12350.47,Cash,Usman Tariq,Main Yard - Chiniot,Cancelled,11.0
ORD104330,2025-06-23,CUST2975,Faisalabad,Punjab,Marble,Multi Red,Polished,30,234.6,196.16,0.0,46019.14,Credit (30 days),Fahad Malik,Main Yard - Chiniot,Delivered,3.0
ORD101388,2025-02-12,CUST1850,Karachi,Sindh,Granite,Teri White,Honed,20,145.9,285.77,5.0,39609.15,Cash,Tariq Mehmood,Depot - Lahore,Pending,9.0
ORD100920,2024-05-22,CUST2658,Mianwali,Punjab,Marble,Emperador Brown,Polished,30,179.1,240.82,0.0,43130.86,Cheque,Saad Iqbal,Depot - Karachi,Cancelled,6.0
ORD104338,2024-04-18,CUST1497,Islamabad,Federal,Granite,Emperador Brown,Honed,18,109.0,191.92,0.0,20919.28,Credit (30 days),Tariq Mehmood,Main Yard - Chiniot,Pending,5.0
